_id,player,comp,gca,shots_on_target,assists,pressures,tackles,interceptions,blocks,average point by temp
618f94aa88307f48ce0aa5c5,Alexander-Milosevic,Championship,0.0,0.15,0.0,0.0,0.0,1.23,0.0,0.58
618f94aa88307f48ce0aa5c6,Milson,Africa Cup of Nations qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94aa88307f48ce0aa5c7,Lucas-Mineiro,Série A,0.0,0.02,0.02,0.0,0.0,0.37,0.0,0.47
618f94aa88307f48ce0aa5c8,Ruslan-Mingazow,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa5c9,Fabio-Miretti,Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa5ca,Lumbardha-Misini,WCQ — UEFA (W),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
618f94aa88307f48ce0aa5cb,Jordan-Moore-Taylor,EFL Cup,0.0,0.14,0.0,0.0,0.0,0.71,0.0,0.36
618f94aa88307f48ce0aa5cc,Fernando-Meza,Primera División,0.0,0.02,0.0,0.0,0.0,0.33,0.0,0.6
618f94aa88307f48ce0aa5cd,Konrad-Michalak,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa5ce,Veronique-Mifsud,Friendlies (W),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
618f94aa88307f48ce0aa5cf,Catalin-Mihai-Itu,Europa Lg,0.0,0.0,0.0,5.0,0.25,0.12,0.38,0.25
618f94aa88307f48ce0aa5d0,Nikola-Milenkovic,FIFA World Cup,0.0,0.0,0.0,8.33,1.33,0.67,1.33,0.33
618f94aa88307f48ce0aa5d1,Arkadiusz-Milik,Dutch Eredivisie,0.0,0.75,0.18,0.0,0.0,0.13,0.0,0.78
618f94aa88307f48ce0aa5d2,Dauda-Mohammed,Africa Cup of Nations qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa5d3,Nahuel-Molina,WCQ,0.0,0.0,0.17,0.0,0.0,0.5,0.0,0.83
618f94aa88307f48ce0aa5d4,George-Moncur,League One,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa5d5,Neofytos-Michael,Euro Qualifying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
618f94aa88307f48ce0aa5d6,Omar-Midani,Asian Cup,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.17
618f94aa88307f48ce0aa5d7,Hiram-Mier,WCQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
618f94aa88307f48ce0aa5d8,Melika-Mohammadi,Friendlies (W),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
618f94aa88307f48ce0aa5d9,Sadegh-Moharrami,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86
618f94aa88307f48ce0aa5da,Cristian-Montano,Premiership,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.5
618f94aa88307f48ce0aa5db,Luca-Mora,Coppa Italia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
618f94aa88307f48ce0aa5dc,Jon-Morcillo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa5dd,Tshepang-Moremi,Premier Division,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
618f94aa88307f48ce0aa5de,Milson,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa5df,Kevin-Monzialo,Swiss Super League,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.45
618f94aa88307f48ce0aa5e0,Andrew-Moran,PL2 — Div. 1,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.54
618f94aa88307f48ce0aa5e1,Glenn-Middleton,PL2 — Div. 2,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.45
618f94aa88307f48ce0aa5e2,Leonel-Miguel,Dutch Eredivisie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa5e3,Jovana-Miladinovic,Friendlies (W),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa5e4,Zaw-Min-Tun,AFC Asian Cup qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa5e5,Alessandro-Minelli,Coppa Italia,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5
618f94aa88307f48ce0aa5e6,Gaetan-Missi-Mezu,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa5e7,Stefan-Mitrovic,Bundesliga,0.0,0.04,0.0,0.0,0.0,1.2,0.0,0.38
618f94aa88307f48ce0aa5e8,Yasir-Mohammad,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
618f94aa88307f48ce0aa5e9,Jakub-Moder,Premier League,0.11,0.14,0.04,7.68,0.86,0.36,0.79,0.52
618f94aa88307f48ce0aa5ea,Mohammad-Mohebbi,WCQ — AFC (M),0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.33
618f94aa88307f48ce0aa5eb,Tim-Moller,DFB-Pokal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
618f94aa88307f48ce0aa5ec,Grace-Moloney,WSL,0.0,0.0,0.0,0.28,0.02,0.0,0.0,0.46
618f94aa88307f48ce0aa5ed,George-Moncur,Premier League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94aa88307f48ce0aa5ee,Mato-Milos,Coppa Italia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
618f94aa88307f48ce0aa5ef,Giorgia-Miotto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa5f0,Kairo-Mitchell,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa5f1,Matej-Mitrovic,First Division A,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.68
618f94aa88307f48ce0aa5f2,Jan-Mlakar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa5f3,Peniel-Mlapa,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
618f94aa88307f48ce0aa5f4,Fernando-Meza,Liga MX,0.0,0.0,0.04,0.0,0.0,0.54,0.0,0.52
618f94aa88307f48ce0aa5f5,Leroy-Jacques-Mickels,3. Liga,0.0,0.17,0.11,0.0,0.0,0.05,0.0,0.56
618f94aa88307f48ce0aa5f6,Mark-Milligan,Asian Cup,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.65
618f94aa88307f48ce0aa5f7,Ricky-Modeste,FA Cup,0.0,0.11,0.0,0.0,0.0,0.22,0.0,0.17
618f94aa88307f48ce0aa5f8,Relebogile-Mokhuoane,Premier Division,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.43
618f94aa88307f48ce0aa5f9,Salvatore-Molina,Coppa Italia,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.54
618f94aa88307f48ce0aa5fa,Alberto-Moreno,Europa Lg,0.0,0.05,0.0,0.13,0.05,0.92,0.05,0.68
618f94aa88307f48ce0aa5fb,Carlos-Moreno,Liga MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa5fc,Benedik-Mioc,Champions Lg,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa5fd,Aleksei-Miranchuk,Europa Lg,0.0,0.32,0.32,0.0,0.0,0.21,0.0,0.55
618f94aa88307f48ce0aa5fe,Dimitar-Mitkov,First League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74
618f94aa88307f48ce0aa5ff,Alexandru-Mitrita,Euro Qualifying,0.0,0.57,0.14,0.0,0.0,0.43,0.0,0.21
618f94aa88307f48ce0aa600,Matej-Mitrovic,Euro Qualifying,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
618f94aa88307f48ce0aa601,Dominic-Minz,DFB-Pokal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa602,Filip-Mladenovic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa603,Jan-Mlakar,EFL Cup,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25
618f94aa88307f48ce0aa604,Frano-Mlinar,Swiss Super League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
618f94aa88307f48ce0aa605,Ryan-Mmaee,Europa Lg,0.0,0.5,0.0,8.5,0.75,0.5,0.25,0.25
618f94aa88307f48ce0aa606,Calvin-Mockschan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa607,Marco-Modolo,Coppa Italia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
618f94aa88307f48ce0aa608,Eldar-Moldojunusov,WCQ — AFC (M),0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33
618f94aa88307f48ce0aa609,Quirin-Moll,DFB-Pokal,0.0,0.12,0.0,0.0,0.0,0.5,0.0,0.31
618f94aa88307f48ce0aa60a,Jacob-Montes,First Division B,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa60b,Angel-Montoro,Segunda División,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.51
618f94aa88307f48ce0aa60c,Aaron-Mooy,Championship,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.58
618f94aa88307f48ce0aa60d,Maroine-Mihoubi,Premier League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
618f94aa88307f48ce0aa60e,Milan-Mijatovic,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
618f94aa88307f48ce0aa60f,Luka-Milivojevic,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.29
618f94aa88307f48ce0aa610,Calvin-Miller,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa611,Sifiso-Mlungwana,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa612,Eldar-Moldojunusov,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94aa88307f48ce0aa613,Thomas-Monconduit,Ligue 1,0.08,0.13,0.03,12.86,1.6,0.76,1.01,0.41
618f94aa88307f48ce0aa614,Emre-Mor,La Liga,0.1,0.18,0.03,5.5,0.35,0.18,0.42,0.48
618f94aa88307f48ce0aa615,Yerry-Mina,FIFA World Cup,0.0,0.75,0.0,8.0,1.75,1.0,1.5,0.62
618f94aa88307f48ce0aa616,Kristine-Minde,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82
618f94aa88307f48ce0aa617,Oscar-Mingueza,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa618,David-Mislovic,U17 Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa619,Christopher-Missilou,EFL Cup,0.0,0.0,0.17,0.0,0.0,0.67,0.0,0.33
618f94aa88307f48ce0aa61a,Idris-El-Mizouni,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa61b,Jonas-Mkude,WCQ — CAF (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
618f94aa88307f48ce0aa61c,Zaher-Midani,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa61d,Mark-Milligan,Friendlies (M),0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa61e,Angel-Montoro,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa61f,Jaime-Moreno-Ciorciari,Copa del Rey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
618f94aa88307f48ce0aa620,Marco-Modolo,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94aa88307f48ce0aa621,Mokete-Mogaila,Premier Division,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.47
618f94aa88307f48ce0aa622,Kristine-Minde,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89
618f94aa88307f48ce0aa623,Veronique-Mifsud,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa624,Leonel-Miguel,Eerste Divisie,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.65
618f94aa88307f48ce0aa625,James-Milner,UEFA Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82
618f94aa88307f48ce0aa626,Sascha-Mockenhaupt,Tippeligaen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
618f94aa88307f48ce0aa627,Milad-Mohammadi,WCQ — AFC (M),0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.83
618f94aa88307f48ce0aa628,Bogdan-Milosevic,SuperLiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
618f94aa88307f48ce0aa629,Gianvito-Misuraca,Serie B,0.0,0.11,0.03,0.0,0.0,0.92,0.0,0.47
618f94aa88307f48ce0aa62a,Alexandru-Mitrita,Super League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
618f94aa88307f48ce0aa62b,Jan-Mlakar,Conf Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa62c,Morice-Michael,SuperLiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
618f94aa88307f48ce0aa62d,Eirini-Michail,Euro Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa62e,Javier-Mier,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa62f,Srdan-Mijailovic,Premier League,0.0,0.15,0.0,0.0,0.0,0.59,0.0,0.35
618f94aa88307f48ce0aa630,Nemanja-Miletic,Pro League,0.0,0.1,0.03,0.0,0.0,1.48,0.0,0.43
618f94aa88307f48ce0aa631,Alejandro-Millan,La Liga,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.75
618f94aa88307f48ce0aa632,Aaron-Mooy,FIFA Confederations Cup,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33
618f94aa88307f48ce0aa633,Junior-Moraes,Premier League,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.78
618f94aa88307f48ce0aa634,Dorde-Milovanovic,SuperLiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa635,Zaw-Min-Tun,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa636,Miranda,Copa del Rey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
618f94aa88307f48ce0aa637,Bogdan-Mitrea,Liga I,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.55
618f94aa88307f48ce0aa638,Sebastian-Mladen,Coppa Italia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa639,Marko-Mladenovic,U17 Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa63a,Simon-Mignolet,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77
618f94aa88307f48ce0aa63b,Carlos-Mila-Baier,U17 Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
618f94aa88307f48ce0aa63c,Stefan-Milic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa63d,Onassis-Mntambo,Premier Division,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.58
618f94aa88307f48ce0aa63e,Pavel-Mogilevets,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
618f94aa88307f48ce0aa63f,Yasir-Mohammad,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa640,Mehrdad-Mohammadi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa641,Sayed-Mohammed-Jaffer,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa642,Sayed-Mohammed-Jaffer,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61
618f94aa88307f48ce0aa643,Romario-Moise,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65
618f94aa88307f48ce0aa644,Kris-Moore,PL2 — Div. 1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.39
618f94aa88307f48ce0aa645,Simon-Moore,Premier League,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa646,Andre-Moreira,Swiss Super League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa647,Dimitri-Mohamed,First Division A,0.0,0.02,0.04,0.0,0.0,0.27,0.0,0.37
618f94aa88307f48ce0aa648,Dauda-Mohammed,Segunda División,0.0,0.78,0.0,0.0,0.0,0.44,0.0,0.56
618f94aa88307f48ce0aa649,Johan-Mojica,Friendlies (M),0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.62
618f94aa88307f48ce0aa64a,Luke-Molyneux,League One,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
618f94aa88307f48ce0aa64b,Jordy-Monroy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa64c,Christoph-Monschein,Conf Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
618f94aa88307f48ce0aa64d,Thabiso-Monyane,Premier Division,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.67
618f94aa88307f48ce0aa64e,Zaher-Midani,Asian Cup,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.17
618f94aa88307f48ce0aa64f,Roderick-Miller,Liga 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
618f94aa88307f48ce0aa650,James-Milner,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa651,Milson,Primeira Liga,0.0,0.19,0.05,0.0,0.0,0.16,0.0,0.35
618f94aa88307f48ce0aa652,Santi-Mina,Copa del Rey,0.0,0.34,0.1,0.0,0.0,0.0,0.0,0.6
618f94aa88307f48ce0aa653,Miranda,Serie A,0.0,0.08,0.02,2.11,0.45,1.19,0.43,0.62
618f94aa88307f48ce0aa654,Roman-Miroshnyk,Premier League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
618f94aa88307f48ce0aa655,Kassandra-Missipo,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa656,Demetri-Mitchell,Premiership,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
618f94aa88307f48ce0aa657,Stefan-Mitrovic,Coupe de France,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5
618f94aa88307f48ce0aa658,Sebastian-Mladen,Liga I,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.54
618f94aa88307f48ce0aa659,Sun-Ming-Him,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa65a,Nikolay-Minkov,A Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa65b,Kairo-Mitchell,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa65c,Rocco-Mittica,Coppa Italia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
618f94aa88307f48ce0aa65d,Abbubaker-Mobara,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
618f94aa88307f48ce0aa65e,Dimitri-Mohamed,First Division B,0.0,0.12,0.0,0.0,0.0,0.88,0.0,0.25
618f94aa88307f48ce0aa65f,Heri-Mohr,UEFA Nations League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94aa88307f48ce0aa660,Sylian-Mokono,Dutch Eredivisie,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.61
618f94aa88307f48ce0aa661,Christoph-Monschein,Europa Lg,0.0,0.5,0.0,0.0,0.0,0.12,0.0,0.47
618f94aa88307f48ce0aa662,Luke-Montebello,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
618f94aa88307f48ce0aa663,Georgi-Milanov,WCQ — UEFA (M),0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.46
618f94aa88307f48ce0aa664,Aaron-Mooy,FA Cup,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.0
618f94aa88307f48ce0aa665,Amando-Moreno,Gold Cup,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa666,Ivan-Morales-Bravo,WCQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
618f94aa88307f48ce0aa667,Vlad-Morar,Super League,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.42
618f94aa88307f48ce0aa668,Valtteri-Moren,Conf Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
618f94aa88307f48ce0aa669,Gabadinho-Mhango,Premier Division,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.6
618f94aa88307f48ce0aa66a,Daryl-van-Mieghem,Eerste Divisie,0.0,0.56,0.26,0.0,0.0,0.23,0.0,0.7
618f94aa88307f48ce0aa66b,Branko-Mihajlovic,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa66c,Kamal-Miller,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa66d,Vincenzo-Millico,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58
618f94aa88307f48ce0aa66e,Ha-Minh-Tuan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa66f,Roxana-Mirea,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa670,Yohannes-Mitchum,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa671,Jan-Mlakar,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
618f94aa88307f48ce0aa672,Xolani-Mlambo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa673,Neofytos-Michael,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa674,Ramon-Mierez,Conf Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa675,Branko-Mihajlovic,NB I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
618f94aa88307f48ce0aa676,Branko-Mihajlovic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa677,Miki,Segunda División,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.5
618f94aa88307f48ce0aa678,Vanja-Milinkovic-Savic,Serie B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
618f94aa88307f48ce0aa679,Roderick-Miller,WCQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
618f94aa88307f48ce0aa67a,Kieffer-Moore,League One,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.48
618f94aa88307f48ce0aa67b,Nemanja-Milojevic,SuperLiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
618f94aa88307f48ce0aa67c,Metehan-Mimaroglu,Süper Lig,0.0,0.12,0.0,0.0,0.0,0.25,0.0,0.56
618f94aa88307f48ce0aa67d,Maren-Mjelde,Euro Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96
618f94aa88307f48ce0aa67e,Pavel-Mogilevets,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa67f,Mostafa-Mohamed,Europa Lg,0.0,0.0,0.14,1.43,0.14,0.29,0.14,0.79
618f94aa88307f48ce0aa680,Dauda-Mohammed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa681,Clinton-Mola,DFB-Pokal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa682,Marvin-Monterrosa,WCQ,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6
618f94aa88307f48ce0aa683,Adrian-Mora,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94aa88307f48ce0aa684,Anselmo-de-Moraes,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa685,Amando-Moreno,USL Champ,0.0,1.06,0.24,0.0,0.0,0.29,0.0,0.65
618f94aa88307f48ce0aa686,Haji-Mnoga,FA Cup,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
618f94aa88307f48ce0aa687,Mehrdad-Mohammadi,Pro League,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.54
618f94aa88307f48ce0aa688,Jesus-Molina,Gold Cup,0.0,0.2,0.0,0.0,0.0,1.4,0.0,0.7
618f94aa88307f48ce0aa689,Elton-Monteiro,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa68a,Yerry-Mina,Libertadores,0.0,0.15,0.0,0.0,0.0,0.67,0.0,0.63
618f94aa88307f48ce0aa68b,Florian-Miguel,Coupe de la Ligue,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.54
618f94aa88307f48ce0aa68c,Valentin-Mihaila,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
618f94aa88307f48ce0aa68d,Dragan-Mihajlovic,Europa Lg,0.07,0.13,0.0,7.6,0.87,1.13,0.4,0.5
618f94aa88307f48ce0aa68e,George-Miller,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa68f,Mark-Milligan,FIFA Confederations Cup,0.0,0.33,0.0,0.0,0.0,2.67,0.0,0.33
618f94aa88307f48ce0aa690,Justin-Mobius,3. Liga,0.0,0.14,0.0,0.0,0.0,0.05,0.0,0.67
618f94aa88307f48ce0aa691,Anthony-Modeste,Coupe de France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa692,Francisco-Montero,La Liga,0.0,0.0,0.0,2.38,0.38,0.33,0.48,0.69
618f94aa88307f48ce0aa693,Francisco-Montero,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa694,Marvin-Monterrosa,Friendlies (M),0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aa695,Stefan-Milosevic,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
618f94aa88307f48ce0aa696,Dorde-Milovanovic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aa697,Martin-Milushev,First League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31
618f94aa88307f48ce0aa698,Rafa-Mir,Championship,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.55
